timestamp,station,station_id,station_online,charger_id,connector,power_kw,status_code,status,soc_percent,price_uah_kwh
2026-09-04 14:34:56,Турка,30663,False,129122,Type1,7,4,OTHER/OFFLINE,,20.99
2026-09-04 14:34:56,Дрогобич,12015,True,119565,Chademo,80,1,FREE,,18
2026-09-04 14:34:56,Дрогобич,12015,True,119566,CCS2,80,1,FREE,,19
2026-09-04 14:34:56,Дрогобич,12015,True,119567,GBT DC,80,1,FREE,,19
2026-09-04 14:34:56,Дрогобич,12015,True,119568,Type2,22,1,FREE,,17
2026-09-04 14:47:25,Ралівка,12095,False,119867,Chademo,80,2,CHARGING,,16
2026-09-04 14:47:25,Ралівка,12095,False,119868,CCS2,120,2,CHARGING,,16
2026-09-04 14:47:25,Ралівка,12095,False,119869,GBT DC,120,2,CHARGING,,16
2026-09-04 14:47:25,Ралівка,12095,False,119870,Type2,22,2,CHARGING,,13
2026-09-04 14:47:25,Турка,30663,False,129119,Chademo,40,4,OTHER/OFFLINE,,24.49
2026-09-04 14:47:25,Турка,30663,False,129120,CCS2,40,4,OTHER/OFFLINE,,24.49
2026-09-04 14:47:25,Турка,30663,False,129121,Type2,22,4,OTHER/OFFLINE,,20.99
2026-09-04 14:47:25,Турка,30663,False,129122,Type1,7,4,OTHER/OFFLINE,,20.99
2026-09-04 14:47:25,Дрогобич,12015,True,119565,Chademo,80,1,FREE,,18
2026-09-04 14:47:25,Дрогобич,12015,True,119566,CCS2,80,1,FREE,,19
2026-09-04 14:47:25,Дрогобич,12015,True,119567,GBT DC,80,1,FREE,,19
2026-09-04 14:47:25,Дрогобич,12015,True,119568,Type2,22,1,FREE,,17
2026-09-04 17:47:13,Ралівка,12095,False,119867,Chademo,80,2,CHARGING,,16
2026-09-04 17:47:13,Ралівка,12095,False,119868,CCS2,120,2,CHARGING,,16
2026-09-04 17:47:13,Ралівка,12095,False,119869,GBT DC,120,2,CHARGING,,16
2026-09-04 17:47:13,Ралівка,12095,False,119870,Type2,22,2,CHARGING,,13
2026-09-04 17:47:13,Турка,30663,False,129119,Chademo,40,4,OTHER/OFFLINE,,24.49
2026-09-04 17:47:13,Турка,30663,False,129120,CCS2,40,4,OTHER/OFFLINE,,24.49
2026-09-04 17:47:13,Турка,30663,False,129121,Type2,22,4,OTHER/OFFLINE,,20.99
2026-09-04 17:47:13,Турка,30663,False,129122,Type1,7,4,OTHER/OFFLINE,,20.99
2026-09-04 17:47:13,Дрогобич,12015,True,119565,Chademo,80,1,FREE,,18
2026-09-04 17:47:13,Дрогобич,12015,True,119566,CCS2,80,1,FREE,,19
2026-09-04 17:47:13,Дрогобич,12015,True,119567,GBT DC,80,1,FREE,,19
2026-09-04 17:47:13,Дрогобич,12015,True,119568,Type2,22,1,FREE,,17
2026-09-04 18:06:14,Ралівка,12095,True,119867,Chademo,80,1,FREE,,16
2026-09-04 18:06:14,Ралівка,12095,True,119868,CCS2,120,1,FREE,,16
2026-09-04 18:06:14,Ралівка,12095,True,119869,GBT DC,120,1,FREE,,16
2026-09-04 18:06:14,Ралівка,12095,True,119870,Type2,22,1,FREE,,13
2026-09-04 18:06:14,Турка,30663,False,129119,Chademo,40,4,OTHER/OFFLINE,,24.49
2026-09-04 18:06:14,Турка,30663,False,129120,CCS2,40,4,OTHER/OFFLINE,,24.49
2026-09-04 18:06:14,Турка,30663,False,129121,Type2,22,4,OTHER/OFFLINE,,20.99
2026-09-04 18:06:14,Турка,30663,False,129122,Type1,7,4,OTHER/OFFLINE,,20.99
2026-09-04 18:06:14,Дрогобич,12015,True,119565,Chademo,80,1,FREE,,18
2026-09-04 18:06:14,Дрогобич,12015,True,119566,CCS2,80,1,FREE,,19
2026-09-04 18:06:14,Дрогобич,12015,True,119567,GBT DC,80,1,FREE,,19
2026-09-04 18:06:14,Дрогобич,12015,True,119568,Type2,22,1,FREE,,17
2026-09-04 19:56:32,Ралівка,12095,True,119867,Chademo,80,1,FREE,,16
2026-09-04 19:56:32,Ралівка,12095,True,119868,CCS2,120,3,FINISHING,73,16
2026-09-04 19:56:32,Ралівка,12095,True,119869,GBT DC,120,1,FREE,,16
2026-09-04 19:56:32,Ралівка,12095,True,119870,Type2,22,1,FREE,,13
2026-09-04 19:56:32,Турка,30663,False,129119,Chademo,40,4,OTHER/OFFLINE,,24.49
2026-09-04 19:56:32,Турка,30663,False,129120,CCS2,40,4,OTHER/OFFLINE,,24.49
2026-09-04 19:56:32,Турка,30663,False,129121,Type2,22,4,OTHER/OFFLINE,,20.99
2026-09-04 19:56:32,Турка,30663,False,129122,Type1,7,4,OTHER/OFFLINE,,20.99
2026-09-04 19:56:32,Дрогобич,12015,True,119565,Chademo,80,3,FINISHING,58,18
2026-09-04 19:56:32,Дрогобич,12015,True,119566,CCS2,80,4,OTHER/OFFLINE,,19
2026-09-04 19:56:32,Дрогобич,12015,True,119567,GBT DC,80,4,OTHER/OFFLINE,,19
2026-09-04 19:56:32,Дрогобич,12015,True,119568,Type2,22,1,FREE,,17
2026-09-04 21:14:27,Ралівка,12095,True,119867,Chademo,80,1,FREE,,16
2026-09-04 21:14:27,Ралівка,12095,True,119868,CCS2,120,1,FREE,,16
2026-09-04 21:14:27,Ралівка,12095,True,119869,GBT DC,120,1,FREE,,16
2026-09-04 21:14:27,Ралівка,12095,True,119870,Type2,22,1,FREE,,13
2026-09-04 21:14:27,Турка,30663,False,129119,Chademo,40,4,OTHER/OFFLINE,,24.49
2026-09-04 21:14:27,Турка,30663,False,129120,CCS2,40,4,OTHER/OFFLINE,,24.49
2026-09-04 21:14:27,Турка,30663,False,129121,Type2,22,4,OTHER/OFFLINE,,20.99
2026-09-04 21:14:27,Турка,30663,False,129122,Type1,7,4,OTHER/OFFLINE,,20.99
2026-09-04 21:14:27,Дрогобич,12015,True,119565,Chademo,80,1,FREE,,18
2026-09-04 21:14:27,Дрогобич,12015,True,119566,CCS2,80,1,FREE,,19
2026-09-04 21:14:27,Дрогобич,12015,True,119567,GBT DC,80,1,FREE,,19
2026-09-04 21:14:27,Дрогобич,12015,True,119568,Type2,22,1,FREE,,17
2026-09-04 22:16:49,Ралівка,12095,True,119867,Chademo,80,1,FREE,,16
2026-09-04 22:16:49,Ралівка,12095,True,119868,CCS2,120,1,FREE,,16
2026-09-04 22:16:49,Ралівка,12095,True,119869,GBT DC,120,1,FREE,,16
2026-09-04 22:16:49,Ралівка,12095,True,119870,Type2,22,1,FREE,,13
2026-09-04 22:16:49,Турка,30663,False,129119,Chademo,40,4,OTHER/OFFLINE,,24.49
2026-09-04 22:16:49,Турка,30663,False,129120,CCS2,40,4,OTHER/OFFLINE,,24.49
2026-09-04 22:16:49,Турка,30663,False,129121,Type2,22,4,OTHER/OFFLINE,,20.99
2026-09-04 22:16:49,Турка,30663,False,129122,Type1,7,4,OTHER/OFFLINE,,20.99
2026-09-04 22:16:49,Дрогобич,12015,True,119565,Chademo,80,1,FREE,,18
2026-09-04 22:16:49,Дрогобич,12015,True,119566,CCS2,80,1,FREE,,19
2026-09-04 22:16:49,Дрогобич,12015,True,119567,GBT DC,80,1,FREE,,19
2026-09-04 22:16:49,Дрогобич,12015,True,119568,Type2,22,1,FREE,,17
2026-09-04 23:43:38,Ралівка,12095,True,119867,Chademo,80,1,FREE,,16
2026-09-04 23:43:38,Ралівка,12095,True,119868,CCS2,120,1,FREE,,16
2026-09-04 23:43:38,Ралівка,12095,True,119869,GBT DC,120,1,FREE,,16
2026-09-04 23:43:38,Ралівка,12095,True,119870,Type2,22,1,FREE,,13
2026-09-04 23:43:38,Турка,30663,False,129119,Chademo,40,4,OTHER/OFFLINE,,24.49
2026-09-04 23:43:38,Турка,30663,False,129120,CCS2,40,4,OTHER/OFFLINE,,24.49
2026-09-04 23:43:38,Турка,30663,False,129121,Type2,22,4,OTHER/OFFLINE,,20.99
2026-09-04 23:43:38,Турка,30663,False,129122,Type1,7,4,OTHER/OFFLINE,,20.99
2026-09-04 23:43:38,Дрогобич,12015,True,119565,Chademo,80,1,FREE,,18
2026-09-04 23:43:38,Дрогобич,12015,True,119566,CCS2,80,1,FREE,,19
2026-09-04 23:43:38,Дрогобич,12015,True,119567,GBT DC,80,1,FREE,,19
2026-09-04 23:43:38,Дрогобич,12015,True,119568,Type2,22,1,FREE,,17
2026-09-05 00:11:49,Ралівка,12095,True,119867,Chademo,80,1,FREE,,16
2026-09-05 00:11:49,Ралівка,12095,True,119868,CCS2,120,1,FREE,,16
2026-09-05 00:11:49,Ралівка,12095,True,119869,GBT DC,120,1,FREE,,16
2026-09-05 00:11:49,Ралівка,12095,True,119870,Type2,22,1,FREE,,13
2026-09-05 00:11:49,Турка,30663,False,129119,Chademo,40,4,OTHER/OFFLINE,,24.49
2026-09-05 00:11:49,Турка,30663,False,129120,CCS2,40,4,OTHER/OFFLINE,,24.49
2026-09-05 00:11:49,Турка,30663,False,129121,Type2,22,4,OTHER/OFFLINE,,20.99
2026-09-05 00:11:49,Турка,30663,False,129122,Type1,7,4,OTHER/OFFLINE,,20.99
2026-09-05 00:11:49,Дрогобич,12015,True,119565,Chademo,80,1,FREE,,18
2026-09-05 00:11:49,Дрогобич,12015,True,119566,CCS2,80,1,FREE,,19
2026-09-05 00:11:49,Дрогобич,12015,True,119567,GBT DC,80,1,FREE,,19
2026-09-05 00:11:49,Дрогобич,12015,True,119568,Type2,22,1,FREE,,17
2026-09-05 03:02:04,Ралівка,12095,True,119867,Chademo,80,1,FREE,,16
2026-09-05 03:02:04,Ралівка,12095,True,119868,CCS2,120,1,FREE,,16
2026-09-05 03:02:04,Ралівка,12095,True,119869,GBT DC,120,1,FREE,,16
2026-09-05 03:02:04,Ралівка,12095,True,119870,Type2,22,1,FREE,,13
2026-09-05 03:02:04,Турка,30663,False,129119,Chademo,40,4,OTHER/OFFLINE,,24.49
2026-09-05 03:02:04,Турка,30663,False,129120,CCS2,40,4,OTHER/OFFLINE,,24.49
2026-09-05 03:02:04,Турка,30663,False,129121,Type2,22,4,OTHER/OFFLINE,,20.99
2026-09-05 03:02:04,Турка,30663,False,129122,Type1,7,4,OTHER/OFFLINE,,20.99
2026-09-05 03:02:04,Дрогобич,12015,True,119565,Chademo,80,1,FREE,,18
2026-09-05 03:02:04,Дрогобич,12015,True,119566,CCS2,80,1,FREE,,19
2026-09-05 03:02:04,Дрогобич,12015,True,119567,GBT DC,80,1,FREE,,19
2026-09-05 03:02:04,Дрогобич,12015,True,119568,Type2,22,1,FREE,,17
2026-09-05 04:35:36,Ралівка,12095,True,119867,Chademo,80,1,FREE,,16
2026-09-05 04:35:36,Ралівка,12095,True,119868,CCS2,120,1,FREE,,16
2026-09-05 04:35:36,Ралівка,12095,True,119869,GBT DC,120,1,FREE,,16
2026-09-05 04:35:36,Ралівка,12095,True,119870,Type2,22,1,FREE,,13
2026-09-05 04:35:36,Турка,30663,False,129119,Chademo,40,4,OTHER/OFFLINE,,24.49
2026-09-05 04:35:36,Турка,30663,False,129120,CCS2,40,4,OTHER/OFFLINE,,24.49
2026-09-05 04:35:36,Турка,30663,False,129121,Type2,22,4,OTHER/OFFLINE,,20.99
2026-09-05 04:35:36,Турка,30663,False,129122,Type1,7,4,OTHER/OFFLINE,,20.99
2026-09-05 04:35:36,Дрогобич,12015,True,119565,Chademo,80,1,FREE,,18
2026-09-05 04:35:36,Дрогобич,12015,True,119566,CCS2,80,1,FREE,,19
2026-09-05 04:35:36,Дрогобич,12015,True,119567,GBT DC,80,1,FREE,,19
2026-09-05 04:35:36,Дрогобич,12015,True,119568,Type2,22,1,FREE,,17
2026-09-05 07:34:02,Ралівка,12095,True,119867,Chademo,80,1,FREE,,16
2026-09-05 07:34:02,Ралівка,12095,True,119868,CCS2,120,3,FINISHING,72,16
2026-09-05 07:34:02,Ралівка,12095,True,119869,GBT DC,120,1,FREE,,16
2026-09-05 07:34:02,Ралівка,12095,True,119870,Type2,22,1,FREE,,13
2026-09-05 07:34:02,Турка,30663,False,129119,Chademo,40,4,OTHER/OFFLINE,,24.49
2026-09-05 07:34:02,Турка,30663,False,129120,CCS2,40,4,OTHER/OFFLINE,,24.49
2026-09-05 07:34:02,Турка,30663,False,129121,Type2,22,4,OTHER/OFFLINE,,20.99
2026-09-05 07:34:02,Турка,30663,False,129122,Type1,7,4,OTHER/OFFLINE,,20.99
2026-09-05 07:34:02,Дрогобич,12015,True,119565,Chademo,80,1,FREE,,18
2026-09-05 07:34:02,Дрогобич,12015,True,119566,CCS2,80,1,FREE,,19
2026-09-05 07:34:02,Дрогобич,12015,True,119567,GBT DC,80,1,FREE,,19
2026-09-05 07:34:02,Дрогобич,12015,True,119568,Type2,22,1,FREE,,17
2026-09-05 08:35:03,Ралівка,12095,True,119867,Chademo,80,4,OTHER/OFFLINE,,16
2026-09-05 08:35:03,Ралівка,12095,True,119868,CCS2,120,3,FINISHING,50,16
2026-09-05 08:35:03,Ралівка,12095,True,119869,GBT DC,120,1,FREE,,16
2026-09-05 08:35:03,Ралівка,12095,True,119870,Type2,22,1,FREE,,13
2026-09-05 08:35:03,Турка,30663,False,129119,Chademo,40,4,OTHER/OFFLINE,,24.49
2026-09-05 08:35:03,Турка,30663,False,129120,CCS2,40,4,OTHER/OFFLINE,,24.49
2026-09-05 08:35:03,Турка,30663,False,129121,Type2,22,4,OTHER/OFFLINE,,20.99
2026-09-05 08:35:03,Турка,30663,False,129122,Type1,7,4,OTHER/OFFLINE,,20.99
2026-09-05 08:35:03,Дрогобич,12015,True,119565,Chademo,80,4,OTHER/OFFLINE,,18
2026-09-05 08:35:03,Дрогобич,12015,True,119566,CCS2,80,3,FINISHING,59,19
2026-09-05 08:35:03,Дрогобич,12015,True,119567,GBT DC,80,4,OTHER/OFFLINE,,19
2026-09-05 08:35:03,Дрогобич,12015,True,119568,Type2,22,1,FREE,,17
2026-09-05 11:38:59,Ралівка,12095,True,119867,Chademo,80,1,FREE,,16
2026-09-05 11:38:59,Ралівка,12095,True,119868,CCS2,120,1,FREE,,16
2026-09-05 11:38:59,Ралівка,12095,True,119869,GBT DC,120,1,FREE,,16
2026-09-05 11:38:59,Ралівка,12095,True,119870,Type2,22,1,FREE,,13
2026-09-05 11:38:59,Турка,30663,False,129119,Chademo,40,4,OTHER/OFFLINE,,24.49
2026-09-05 11:38:59,Турка,30663,False,129120,CCS2,40,4,OTHER/OFFLINE,,24.49
2026-09-05 11:38:59,Турка,30663,False,129121,Type2,22,4,OTHER/OFFLINE,,20.99
2026-09-05 11:38:59,Турка,30663,False,129122,Type1,7,4,OTHER/OFFLINE,,20.99
2026-09-05 11:38:59,Дрогобич,12015,True,119565,Chademo,80,1,FREE,,18
2026-09-05 11:38:59,Дрогобич,12015,True,119566,CCS2,80,1,FREE,,19
2026-09-05 11:38:59,Дрогобич,12015,True,119567,GBT DC,80,1,FREE,,19
2026-09-05 11:38:59,Дрогобич,12015,True,119568,Type2,22,1,FREE,,17
2026-09-05 12:03:03,Ралівка,12095,True,119867,Chademo,80,1,FREE,,16
2026-09-05 12:03:03,Ралівка,12095,True,119868,CCS2,120,1,FREE,,16
2026-09-05 12:03:03,Ралівка,12095,True,119869,GBT DC,120,1,FREE,,16
2026-09-05 12:03:03,Ралівка,12095,True,119870,Type2,22,1,FREE,,13
2026-09-05 12:03:03,Турка,30663,False,129119,Chademo,40,4,OTHER/OFFLINE,,24.49
2026-09-05 12:03:03,Турка,30663,False,129120,CCS2,40,4,OTHER/OFFLINE,,24.49
2026-09-05 12:03:03,Турка,30663,False,129121,Type2,22,4,OTHER/OFFLINE,,20.99
2026-09-05 12:03:03,Турка,30663,False,129122,Type1,7,4,OTHER/OFFLINE,,20.99
2026-09-05 12:03:03,Дрогобич,12015,True,119565,Chademo,80,1,FREE,,18
2026-09-05 12:03:03,Дрогобич,12015,True,119566,CCS2,80,1,FREE,,19
2026-09-05 12:03:03,Дрогобич,12015,True,119567,GBT DC,80,1,FREE,,19
2026-09-05 12:03:03,Дрогобич,12015,True,119568,Type2,22,1,FREE,,17
2026-09-05 14:37:34,Ралівка,12095,True,119867,Chademo,80,1,FREE,,16
2026-09-05 14:37:34,Ралівка,12095,True,119868,CCS2,120,3,FINISHING,14,16
2026-09-05 14:37:34,Ралівка,12095,True,119869,GBT DC,120,1,FREE,,16
2026-09-05 14:37:34,Ралівка,12095,True,119870,Type2,22,1,FREE,,13
2026-09-05 14:37:34,Турка,30663,False,129119,Chademo,40,4,OTHER/OFFLINE,,24.49
2026-09-05 14:37:34,Турка,30663,False,129120,CCS2,40,4,OTHER/OFFLINE,,24.49
2026-09-05 14:37:34,Турка,30663,False,129121,Type2,22,4,OTHER/OFFLINE,,20.99
2026-09-05 14:37:34,Турка,30663,False,129122,Type1,7,4,OTHER/OFFLINE,,20.99
2026-09-05 14:37:34,Дрогобич,12015,True,119565,Chademo,80,4,OTHER/OFFLINE,,18
2026-09-05 14:37:34,Дрогобич,12015,True,119566,CCS2,80,3,FINISHING,,19
2026-09-05 14:37:34,Дрогобич,12015,True,119567,GBT DC,80,4,OTHER/OFFLINE,,19
2026-09-05 14:37:34,Дрогобич,12015,True,119568,Type2,22,1,FREE,,17
2026-09-05 15:07:53,Ралівка,12095,True,119867,Chademo,80,1,FREE,,16
2026-09-05 15:07:53,Ралівка,12095,True,119868,CCS2,120,1,FREE,,16
2026-09-05 15:07:53,Ралівка,12095,True,119869,GBT DC,120,1,FREE,,16
2026-09-05 15:07:53,Ралівка,12095,True,119870,Type2,22,1,FREE,,13
2026-09-05 15:07:53,Турка,30663,True,129119,Chademo,40,1,FREE,,24.49
2026-09-05 15:07:53,Турка,30663,True,129120,CCS2,40,1,FREE,,24.49
2026-09-05 15:07:53,Турка,30663,True,129121,Type2,22,4,OTHER/OFFLINE,,20.99
2026-09-05 15:07:53,Турка,30663,True,129122,Type1,7,4,OTHER/OFFLINE,,20.99
2026-09-05 15:07:53,Дрогобич,12015,True,119565,Chademo,80,1,FREE,,18
2026-09-05 15:07:53,Дрогобич,12015,True,119566,CCS2,80,1,FREE,,19
2026-09-05 15:07:53,Дрогобич,12015,True,119567,GBT DC,80,1,FREE,,19
2026-09-05 15:07:53,Дрогобич,12015,True,119568,Type2,22,1,FREE,,17
2026-09-05 17:08:59,Ралівка,12095,True,119867,Chademo,80,1,FREE,,16
2026-09-05 17:08:59,Ралівка,12095,True,119868,CCS2,120,3,FINISHING,56,16
2026-09-05 17:08:59,Ралівка,12095,True,119869,GBT DC,120,1,FREE,,16
2026-09-05 17:08:59,Ралівка,12095,True,119870,Type2,22,1,FREE,,13
2026-09-05 17:08:59,Турка,30663,True,129119,Chademo,40,1,FREE,,24.49
2026-09-05 17:08:59,Турка,30663,True,129120,CCS2,40,1,FREE,,24.49
2026-09-05 17:08:59,Турка,30663,True,129121,Type2,22,4,OTHER/OFFLINE,,20.99
2026-09-05 17:08:59,Турка,30663,True,129122,Type1,7,4,OTHER/OFFLINE,,20.99
2026-09-05 17:08:59,Дрогобич,12015,True,119565,Chademo,80,1,FREE,,18
2026-09-05 17:08:59,Дрогобич,12015,True,119566,CCS2,80,1,FREE,,19
2026-09-05 17:08:59,Дрогобич,12015,True,119567,GBT DC,80,1,FREE,,19
2026-09-05 17:08:59,Дрогобич,12015,True,119568,Type2,22,1,FREE,,17
2026-09-05 17:20:50,Ралівка,12095,True,119867,Chademo,80,1,FREE,,16
2026-09-05 17:20:50,Ралівка,12095,True,119868,CCS2,120,3,FINISHING,68,16
2026-09-05 17:20:50,Ралівка,12095,True,119869,GBT DC,120,1,FREE,,16
2026-09-05 17:20:50,Ралівка,12095,True,119870,Type2,22,1,FREE,,13
2026-09-05 17:20:50,Турка,30663,True,129119,Chademo,40,1,FREE,,24.49
2026-09-05 17:20:50,Турка,30663,True,129120,CCS2,40,1,FREE,,24.49
2026-09-05 17:20:50,Турка,30663,True,129121,Type2,22,4,OTHER/OFFLINE,,20.99
2026-09-05 17:20:50,Турка,30663,True,129122,Type1,7,4,OTHER/OFFLINE,,20.99
2026-09-05 17:20:50,Дрогобич,12015,True,119565,Chademo,80,1,FREE,,18
2026-09-05 17:20:50,Дрогобич,12015,True,119566,CCS2,80,1,FREE,,19
2026-09-05 17:20:50,Дрогобич,12015,True,119567,GBT DC,80,1,FREE,,19
2026-09-05 17:20:50,Дрогобич,12015,True,119568,Type2,22,1,FREE,,17
2026-09-05 19:12:15,Ралівка,12095,True,119867,Chademo,80,1,FREE,,16
2026-09-05 19:12:15,Ралівка,12095,True,119868,CCS2,120,1,FREE,,16
2026-09-05 19:12:15,Ралівка,12095,True,119869,GBT DC,120,1,FREE,,16
2026-09-05 19:12:15,Ралівка,12095,True,119870,Type2,22,1,FREE,,13
2026-09-05 19:12:15,Турка,30663,True,129119,Chademo,40,1,FREE,,24.49
2026-09-05 19:12:15,Турка,30663,True,129120,CCS2,40,1,FREE,,24.49
2026-09-05 19:12:15,Турка,30663,True,129121,Type2,22,4,OTHER/OFFLINE,,20.99
2026-09-05 19:12:15,Турка,30663,True,129122,Type1,7,4,OTHER/OFFLINE,,20.99
2026-09-05 19:12:15,Дрогобич,12015,True,119565,Chademo,80,1,FREE,,18
2026-09-05 19:12:15,Дрогобич,12015,True,119566,CCS2,80,1,FREE,,19
2026-09-05 19:12:15,Дрогобич,12015,True,119567,GBT DC,80,1,FREE,,19
2026-09-05 19:12:15,Дрогобич,12015,True,119568,Type2,22,1,FREE,,17
2026-09-05 19:57:17,Ралівка,12095,True,119867,Chademo,80,1,FREE,,16
2026-09-05 19:57:17,Ралівка,12095,True,119868,CCS2,120,1,FREE,,16
2026-09-05 19:57:17,Ралівка,12095,True,119869,GBT DC,120,1,FREE,,16
2026-09-05 19:57:17,Ралівка,12095,True,119870,Type2,22,1,FREE,,13
2026-09-05 19:57:17,Турка,30663,True,129119,Chademo,40,1,FREE,,24.49
2026-09-05 19:57:17,Турка,30663,True,129120,CCS2,40,1,FREE,,24.49
2026-09-05 19:57:17,Турка,30663,True,129121,Type2,22,4,OTHER/OFFLINE,,20.99
2026-09-05 19:57:17,Турка,30663,True,129122,Type1,7,4,OTHER/OFFLINE,,20.99
2026-09-05 19:57:17,Дрогобич,12015,True,119565,Chademo,80,1,FREE,,18
2026-09-05 19:57:17,Дрогобич,12015,True,119566,CCS2,80,1,FREE,,19
2026-09-05 19:57:17,Дрогобич,12015,True,119567,GBT DC,80,1,FREE,,19
2026-09-05 19:57:17,Дрогобич,12015,True,119568,Type2,22,1,FREE,,17
2026-09-05 21:18:41,Ралівка,12095,True,119867,Chademo,80,1,FREE,,16
2026-09-05 21:18:41,Ралівка,12095,True,119868,CCS2,120,1,FREE,,16
2026-09-05 21:18:41,Ралівка,12095,True,119869,GBT DC,120,1,FREE,,16
2026-09-05 21:18:41,Ралівка,12095,True,119870,Type2,22,1,FREE,,13
2026-09-05 21:18:41,Турка,30663,True,129119,Chademo,40,1,FREE,,24.49
2026-09-05 21:18:41,Турка,30663,True,129120,CCS2,40,1,FREE,,24.49
2026-09-05 21:18:41,Турка,30663,True,129121,Type2,22,4,OTHER/OFFLINE,,20.99
2026-09-05 21:18:41,Турка,30663,True,129122,Type1,7,4,OTHER/OFFLINE,,20.99
2026-09-05 21:18:41,Дрогобич,12015,True,119565,Chademo,80,1,FREE,,18
2026-09-05 21:18:41,Дрогобич,12015,True,119566,CCS2,80,1,FREE,,19
2026-09-05 21:18:41,Дрогобич,12015,True,119567,GBT DC,80,1,FREE,,19
2026-09-05 21:18:41,Дрогобич,12015,True,119568,Type2,22,1,FREE,,17
2026-09-05 21:55:52,Ралівка,12095,True,119867,Chademo,80,1,FREE,,16
2026-09-05 21:55:52,Ралівка,12095,True,119868,CCS2,120,1,FREE,,16
2026-09-05 21:55:52,Ралівка,12095,True,119869,GBT DC,120,1,FREE,,16
2026-09-05 21:55:52,Ралівка,12095,True,119870,Type2,22,1,FREE,,13
2026-09-05 21:55:52,Турка,30663,True,129119,Chademo,40,1,FREE,,24.49
2026-09-05 21:55:52,Турка,30663,True,129120,CCS2,40,1,FREE,,24.49
2026-09-05 21:55:52,Турка,30663,True,129121,Type2,22,4,OTHER/OFFLINE,,20.99
2026-09-05 21:55:52,Турка,30663,True,129122,Type1,7,4,OTHER/OFFLINE,,20.99
2026-09-05 21:55:52,Дрогобич,12015,True,119565,Chademo,80,1,FREE,,18
2026-09-05 21:55:52,Дрогобич,12015,True,119566,CCS2,80,1,FREE,,19
2026-09-05 21:55:52,Дрогобич,12015,True,119567,GBT DC,80,1,FREE,,19
2026-09-05 21:55:52,Дрогобич,12015,True,119568,Type2,22,1,FREE,,17
2026-09-05 23:02:09,Ралівка,12095,True,119867,Chademo,80,1,FREE,,16
2026-09-05 23:02:09,Ралівка,12095,True,119868,CCS2,120,1,FREE,,16
2026-09-05 23:02:09,Ралівка,12095,True,119869,GBT DC,120,1,FREE,,16
2026-09-05 23:02:09,Ралівка,12095,True,119870,Type2,22,1,FREE,,13
2026-09-05 23:02:09,Турка,30663,True,129119,Chademo,40,1,FREE,,24.49
2026-09-05 23:02:09,Турка,30663,True,129120,CCS2,40,1,FREE,,24.49
2026-09-05 23:02:09,Турка,30663,True,129121,Type2,22,4,OTHER/OFFLINE,,20.99
2026-09-05 23:02:09,Турка,30663,True,129122,Type1,7,4,OTHER/OFFLINE,,20.99
2026-09-05 23:02:09,Дрогобич,12015,True,119565,Chademo,80,1,FREE,,18
2026-09-05 23:02:09,Дрогобич,12015,True,119566,CCS2,80,1,FREE,,19
2026-09-05 23:02:09,Дрогобич,12015,True,119567,GBT DC,80,1,FREE,,19
2026-09-05 23:02:09,Дрогобич,12015,True,119568,Type2,22,1,FREE,,17
2026-09-05 23:33:54,Ралівка,12095,True,119867,Chademo,80,1,FREE,,16
2026-09-05 23:33:54,Ралівка,12095,True,119868,CCS2,120,1,FREE,,16
2026-09-05 23:33:54,Ралівка,12095,True,119869,GBT DC,120,1,FREE,,16
2026-09-05 23:33:54,Ралівка,12095,True,119870,Type2,22,1,FREE,,13
2026-09-05 23:33:54,Турка,30663,True,129119,Chademo,40,1,FREE,,24.49
2026-09-05 23:33:54,Турка,30663,True,129120,CCS2,40,1,FREE,,24.49
2026-09-05 23:33:54,Турка,30663,True,129121,Type2,22,4,OTHER/OFFLINE,,20.99
2026-09-05 23:33:54,Турка,30663,True,129122,Type1,7,4,OTHER/OFFLINE,,20.99
2026-09-05 23:33:54,Дрогобич,12015,True,119565,Chademo,80,1,FREE,,18
2026-09-05 23:33:54,Дрогобич,12015,True,119566,CCS2,80,1,FREE,,19
2026-09-05 23:33:54,Дрогобич,12015,True,119567,GBT DC,80,1,FREE,,19
2026-09-05 23:33:54,Дрогобич,12015,True,119568,Type2,22,1,FREE,,17
2026-09-06 00:51:30,Ралівка,12095,True,119867,Chademo,80,1,FREE,,16
2026-09-06 00:51:30,Ралівка,12095,True,119868,CCS2,120,1,FREE,,16
2026-09-06 00:51:30,Ралівка,12095,True,119869,GBT DC,120,1,FREE,,16
2026-09-06 00:51:30,Ралівка,12095,True,119870,Type2,22,1,FREE,,13
2026-09-06 00:51:30,Турка,30663,True,129119,Chademo,40,1,FREE,,24.49
2026-09-06 00:51:30,Турка,30663,True,129120,CCS2,40,1,FREE,,24.49
2026-09-06 00:51:30,Турка,30663,True,129121,Type2,22,4,OTHER/OFFLINE,,20.99
2026-09-06 00:51:30,Турка,30663,True,129122,Type1,7,4,OTHER/OFFLINE,,20.99
2026-09-06 00:51:30,Дрогобич,12015,True,119565,Chademo,80,1,FREE,,18
2026-09-06 00:51:30,Дрогобич,12015,True,119566,CCS2,80,1,FREE,,19
2026-09-06 00:51:30,Дрогобич,12015,True,119567,GBT DC,80,1,FREE,,19
2026-09-06 00:51:30,Дрогобич,12015,True,119568,Type2,22,1,FREE,,17
